station,epoch,unit,unit_id,component,group,weight,weighted_loss,weighted_grad_norm,weighted_ratio_base,weighted_ratio_dual_base
Lewes,50,accum4,0,body,excess,1.0,0.0008175622206181288,0.0,0.0,0.0
Lewes,50,accum4,0,excess,excess,2.0,0.00015503867143706884,0.0017561038246286281,1.67064263329166,0.6269163537214943
Lewes,50,accum4,0,gate,excess,0.5,0.00029551687111961655,0.0,0.0,0.0
Lewes,50,accum4,0,amp_true,excess,0.0001,2.163366647437215e-07,5.098128054092904e-06,0.004850026494845211,0.0018199948121820615
Lewes,50,accum4,0,amp_true,excess,0.0003,6.490099942311644e-07,1.529438416227871e-05,0.014550079484535633,0.005459984436546184
Lewes,50,accum4,0,amp_true,excess,0.0007,1.5143566532060503e-06,3.5686896378650325e-05,0.033950185463916475,0.012739963685274431
Lewes,50,accum4,0,amp_true,excess,0.001,2.163366647437215e-06,5.0981280540929034e-05,0.04850026494845212,0.018199948121820617
Lewes,50,accum4,0,amp_true,excess,0.003,6.4900999423116445e-06,0.00015294384162278712,0.14550079484535633,0.05459984436546184
Lewes,50,accum4,0,tail,full,0.01,1.9896636076737194e-05,0.0004668865085191968,0.04984869497399926,0.02487830889361537
Lewes,50,accum4,0,tail,full,0.025,4.974159019184299e-05,0.001167216271297992,0.12462173743499816,0.06219577223403843
Lewes,50,accum4,0,tail,full,0.05,9.948318038368598e-05,0.002334432542595984,0.24924347486999632,0.12439154446807686
Lewes,50,accum4,0,tail,full,0.1,0.00019896636076737197,0.004668865085191968,0.49848694973999264,0.24878308893615372
Lewes,50,accum4,0,body,full,1.0,0.0008175622206181288,0.009012313653510289,0.9622297199135527,0.480226176655429
Lewes,50,accum4,0,excess,full,2.0,0.00015503867143706884,0.0024510727415228586,0.2616969546598783,0.1306067827441176
Lewes,50,accum4,0,gate,full,0.5,0.00029551687111961655,0.002375288355377144,0.2536055819604374,0.1265685693165634
Lewes,50,accum4,0,amp_true,full,0.0001,2.163366647437215e-07,7.4434142403835684e-06,0.000794720942378113,0.000396626493412122
Lewes,50,accum4,0,amp_true,full,0.0003,6.490099942311644e-07,2.2330242721150702e-05,0.0023841628271343385,0.0011898794802363659
Lewes,50,accum4,0,amp_true,full,0.0007,1.5143566532060503e-06,5.210389968268498e-05,0.0055630465966467904,0.002776385453884854
Lewes,50,accum4,0,amp_true,full,0.001,2.163366647437215e-06,7.443414240383568e-05,0.00794720942378113,0.00396626493412122
Lewes,50,accum4,0,amp_true,full,0.003,6.4900999423116445e-06,0.00022330242721150704,0.02384162827134339,0.011898794802363659
Lewes,50,batch,4,tail,shared,0.01,8.464851998724044e-06,0.0004941626653139744,0.05180325733593353,0.022582318984553866
Lewes,50,batch,4,tail,shared,0.025,2.116212999681011e-05,0.0012354066632849362,0.12950814333983382,0.05645579746138466
Lewes,50,batch,4,tail,shared,0.05,4.232425999362022e-05,0.0024708133265698724,0.25901628667966764,0.11291159492276932
Lewes,50,batch,4,tail,shared,0.1,8.464851998724043e-05,0.004941626653139745,0.5180325733593353,0.22582318984553865
Lewes,50,batch,4,body,shared,1.0,0.0008136284304782748,0.00839139013515694,0.8796725715844079,0.38347099458748574
Lewes,50,batch,4,excess,shared,2.0,4.712347435997799e-05,0.0015362885345023044,0.16104970262069795,0.07020554196744322
Lewes,50,batch,4,gate,shared,0.5,0.00019074515148531646,0.004073585188158142,0.42703546138582776,0.18615530186055848
Lewes,50,batch,4,amp_true,shared,0.0001,8.111270726658405e-08,5.480123083304621e-06,0.0005744833558736083,0.0002504314798107476
Lewes,50,batch,4,amp_true,shared,0.0003,2.433381217997521e-07,1.644036924991386e-05,0.0017234500676208248,0.0007512944394322428
Lewes,50,batch,4,amp_true,shared,0.0007,5.677889508660883e-07,3.8360861583132345e-05,0.004021383491115258,0.0017530203586752333
Lewes,50,batch,4,amp_true,shared,0.001,8.111270726658404e-07,5.4801230833046206e-05,0.005744833558736083,0.002504314798107476
Lewes,50,batch,4,amp_true,shared,0.003,2.4333812179975213e-06,0.00016440369249913863,0.01723450067620825,0.007512944394322429
Lewes,50,batch,4,tail,temporal,0.01,8.464851998724044e-06,5.280879405347065e-06,0.046485052902138384,0.0198780076164972
Lewes,50,batch,4,tail,temporal,0.025,2.116212999681011e-05,1.3202198513367664e-05,0.11621263225534595,0.049695019041243
Lewes,50,batch,4,tail,temporal,0.05,4.232425999362022e-05,2.6404397026735327e-05,0.2324252645106919,0.099390038082486
Lewes,50,batch,4,tail,temporal,0.1,8.464851998724043e-05,5.2808794053470654e-05,0.4648505290213838,0.198780076164972
Lewes,50,batch,4,body,temporal,1.0,0.0008136284304782748,9.819831483448618e-05,0.8643927477987787,0.3696329153494122
Lewes,50,batch,4,excess,temporal,2.0,4.712347435997799e-05,1.4622411051488491e-05,0.1287140832258,0.055040908140930794
Lewes,50,batch,4,gate,temporal,0.5,0.00019074515148531646,4.320541622332224e-05,0.38031659211275765,0.16263154805079047
Lewes,50,batch,4,amp_true,temporal,0.0001,8.111270726658405e-08,5.4831064280428366e-08,0.00048265160555938715,0.0002063921990499177
Lewes,50,batch,4,amp_true,temporal,0.0003,2.433381217997521e-07,1.6449319284128509e-07,0.0014479548166781613,0.0006191765971497531
Lewes,50,batch,4,amp_true,temporal,0.0007,5.677889508660883e-07,3.8381744996299855e-07,0.00337856123891571,0.0014447453933494239
Lewes,50,batch,4,amp_true,temporal,0.001,8.111270726658404e-07,5.483106428042837e-07,0.004826516055593872,0.002063921990499177
Lewes,50,batch,4,amp_true,temporal,0.003,2.4333812179975213e-06,1.644931928412851e-06,0.014479548166781615,0.006191765971497531
Lewes,50,batch,4,tail,excess,0.01,8.464851998724044e-06,0.0001083700766167142,0.20096596888227602,0.08781903342353044
Lewes,50,batch,4,tail,excess,0.025,2.116212999681011e-05,0.0002709251915417855,0.5024149222056901,0.2195475835588261
Lewes,50,batch,4,tail,excess,0.05,4.232425999362022e-05,0.000541850383083571,1.0048298444113801,0.4390951671176522
Lewes,50,batch,4,tail,excess,0.1,8.464851998724043e-05,0.001083700766167142,2.0096596888227602,0.8781903342353043
Lewes,50,batch,4,body,excess,1.0,0.0008136284304782748,0.0,0.0,0.0
Lewes,50,batch,4,excess,excess,2.0,4.712347435997799e-05,0.0006983291782149279,1.2950106180609777,0.565899696271182
Lewes,50,batch,4,gate,excess,0.5,0.00019074515148531646,0.0,0.0,0.0
Lewes,50,batch,4,amp_true,excess,0.0001,8.111270726658405e-08,1.7961439839522078e-06,0.0033308439677835772,0.0014555275172320405
Lewes,50,batch,4,amp_true,excess,0.0003,2.433381217997521e-07,5.3884319518566225e-06,0.00999253190335073,0.004366582551696121
Lewes,50,batch,4,amp_true,excess,0.0007,5.677889508660883e-07,1.2573007887665454e-05,0.02331590777448504,0.010188692620624284
Lewes,50,batch,4,amp_true,excess,0.001,8.111270726658404e-07,1.7961439839522076e-05,0.03330843967783577,0.014555275172320406
Lewes,50,batch,4,amp_true,excess,0.003,2.4333812179975213e-06,5.388431951856623e-05,0.09992531903350732,0.043665825516961215
Lewes,50,batch,4,tail,full,0.01,8.464851998724044e-06,0.0005115223544096705,0.045490520209524904,0.020500979993597204
Lewes,50,batch,4,tail,full,0.025,2.116212999681011e-05,0.0012788058860241762,0.11372630052381226,0.05125244998399301
Lewes,50,batch,4,tail,full,0.05,4.232425999362022e-05,0.0025576117720483523,0.22745260104762452,0.10250489996798602
Lewes,50,batch,4,tail,full,0.1,8.464851998724043e-05,0.005115223544096705,0.45490520209524904,0.20500979993597204
Lewes,50,batch,4,body,full,1.0,0.0008136284304782748,0.010288299336316791,0.9149552993055128,0.41233822342991316
Lewes,50,batch,4,excess,full,2.0,4.712347435997799e-05,0.00168755625162232,0.15007713955674568,0.06763449662430826
Lewes,50,batch,4,gate,full,0.5,0.00019074515148531646,0.004183675450721641,0.3720611054443254,0.167674874764626
Lewes,50,batch,4,amp_true,full,0.0001,8.111270726658405e-08,5.766964731924052e-06,0.0005128656126631418,0.00023113052161600805
Lewes,50,batch,4,amp_true,full,0.0003,2.433381217997521e-07,1.7300894195772156e-05,0.0015385968379894254,0.0006933915648480241
Lewes,50,batch,4,amp_true,full,0.0007,5.677889508660883e-07,4.0368753123468364e-05,0.003590059288641993,0.0016179136513120563
Lewes,50,batch,4,amp_true,full,0.001,8.111270726658404e-07,5.766964731924052e-05,0.0051286561266314186,0.0023113052161600803
Lewes,50,batch,4,amp_true,full,0.003,2.4333812179975213e-06,0.00017300894195772156,0.015385968379894257,0.006933915648480241
Lewes,50,batch,5,tail,shared,0.01,2.5065364316105842e-05,0.0006950473310088026,0.06526198719926861,0.023407526076570477
Lewes,50,batch,5,tail,shared,0.025,6.26634107902646e-05,0.0017376183275220067,0.16315496799817153,0.05851881519142619
Lewes,50,batch,5,tail,shared,0.05,0.0001253268215805292,0.0034752366550440134,0.32630993599634306,0.11703763038285238
Lewes,50,batch,5,tail,shared,0.1,0.0002506536431610584,0.006950473310088027,0.6526198719926861,0.23407526076570476
Lewes,50,batch,5,body,shared,1.0,0.0007904012454673648,0.009009799696467851,0.8459818579627237,0.3034284313179774
Lewes,50,batch,5,excess,shared,2.0,0.00020234815019648522,0.003970378744103266,0.3728016715031942,0.13371282765961923
Lewes,50,batch,5,gate,shared,0.5,0.0002849735028576106,0.009054340047399335,0.8501640074116289,0.3049284434457488
Lewes,50,batch,5,amp_true,shared,0.0001,3.34687065333128e-07,8.301339684074343e-06,0.0007794604770476832,0.0002795691983212271
Lewes,50,batch,5,amp_true,shared,0.0003,1.0040611959993839e-06,2.4904019052223023e-05,0.0023383814311430493,0.000838707594963681
Lewes,50,batch,5,amp_true,shared,0.0007,2.3428094573318956e-06,5.810937778852039e-05,0.005456223339333782,0.0019569843882485892
Lewes,50,batch,5,amp_true,shared,0.001,3.34687065333128e-06,8.301339684074343e-05,0.007794604770476832,0.0027956919832122706
Lewes,50,batch,5,amp_true,shared,0.003,1.0040611959993839e-05,0.0002490401905222303,0.023383814311430495,0.008387075949636811
Lewes,50,batch,5,tail,temporal,0.01,2.5065364316105842e-05,7.565978922144504e-06,0.06032444928123296,0.022558421667199634
Lewes,50,batch,5,tail,temporal,0.025,6.26634107902646e-05,1.8914947305361262e-05,0.15081112320308243,0.05639605416799909
Lewes,50,batch,5,tail,temporal,0.05,0.0001253268215805292,3.7829894610722524e-05,0.30162224640616486,0.11279210833599818
Lewes,50,batch,5,tail,temporal,0.1,0.0002506536431610584,7.565978922144505e-05,0.6032444928123297,0.22558421667199635
Lewes,50,batch,5,body,temporal,1.0,0.0007904012454673648,9.870804949536311e-05,0.787011011622633,0.2943039923024365
Lewes,50,batch,5,excess,temporal,2.0,0.00020234815019648522,4.162494543545574e-05,0.33188063773293197,0.12410728085150925
Lewes,50,batch,5,gate,temporal,0.5,0.0002849735028576106,7.71245041659296e-05,0.6149228391689936,0.2299513524623464
Lewes,50,batch,5,amp_true,temporal,0.0001,3.34687065333128e-07,8.805762540194098e-08,0.0007020939143562347,0.000262549111657617
Lewes,50,batch,5,amp_true,temporal,0.0003,1.0040611959993839e-06,2.641728762058229e-07,0.0021062817430687036,0.0007876473349728509
Lewes,50,batch,5,amp_true,temporal,0.0007,2.3428094573318956e-06,6.164033778135868e-07,0.004914657400493642,0.0018378437816033188
Lewes,50,batch,5,amp_true,temporal,0.001,3.34687065333128e-06,8.805762540194098e-07,0.007020939143562346,0.00262549111657617
Lewes,50,batch,5,amp_true,temporal,0.003,1.0040611959993839e-05,2.6417287620582293e-06,0.02106281743068704,0.00787647334972851
Lewes,50,batch,5,tail,excess,0.01,2.5065364316105842e-05,0.0004958117027337747,0.19986096246620147,0.06981172279102513
Lewes,50,batch,5,tail,excess,0.025,6.26634107902646e-05,0.0012395292568344368,0.49965240616550366,0.17452930697756283
Lewes,50,batch,5,tail,excess,0.05,0.0001253268215805292,0.0024790585136688736,0.9993048123310073,0.34905861395512566
Lewes,50,batch,5,tail,excess,0.1,0.0002506536431610584,0.004958117027337747,1.9986096246620146,0.6981172279102513
Lewes,50,batch,5,body,excess,1.0,0.0007904012454673648,0.0,0.0,0.0
Lewes,50,batch,5,excess,excess,2.0,0.00020234815019648522,0.00462215010117975,1.863181854707172,0.6508121123057317
Lewes,50,batch,5,gate,excess,0.5,0.0002849735028576106,0.0,0.0,0.0
Lewes,50,batch,5,amp_true,excess,0.0001,3.34687065333128e-07,9.203356193383926e-06,0.0037098592400846295,0.0012958591896419464
Lewes,50,batch,5,amp_true,excess,0.0003,1.0040611959993839e-06,2.7610068580151776e-05,0.011129577720253888,0.003887577568925839
Lewes,50,batch,5,amp_true,excess,0.0007,2.3428094573318956e-06,6.442349335368748e-05,0.025969014680592404,0.009071014327493625
Lewes,50,batch,5,amp_true,excess,0.001,3.34687065333128e-06,9.203356193383925e-05,0.03709859240084629,0.012958591896419463
Lewes,50,batch,5,amp_true,excess,0.003,1.0040611959993839e-05,0.0002761006858015178,0.11129577720253889,0.03887577568925839
Lewes,50,batch,5,tail,full,0.01,2.5065364316105842e-05,0.0008573788658692716,0.06728058285396542,0.025773858706011833
Lewes,50,batch,5,tail,full,0.025,6.26634107902646e-05,0.002143447164673179,0.16820145713491355,0.06443464676502958
Lewes,50,batch,5,tail,full,0.05,0.0001253268215805292,0.004286894329346358,0.3364029142698271,0.12886929353005916
Lewes,50,batch,5,tail,full,0.1,0.0002506536431610584,0.008573788658692716,0.6728058285396542,0.2577385870601183
Lewes,50,batch,5,body,full,1.0,0.0007904012454673648,0.011163642470918498,0.8760378895684167,0.3355927643471418
Lewes,50,batch,5,excess,full,2.0,0.00020234815019648522,0.006093289664004411,0.4781551032012123,0.18317174951079065
Lewes,50,batch,5,gate,full,0.5,0.0002849735028576106,0.009137242948504648,0.7170214425922335,0.27467671305204505
Lewes,50,batch,5,amp_true,full,0.0001,3.34687065333128e-07,1.2394111737945795e-05,0.0009725957740289266,0.00037258217742101976
Lewes,50,batch,5,amp_true,full,0.0003,1.0040611959993839e-06,3.7182335213837385e-05,0.0029177873220867794,0.0011177465322630591
Lewes,50,batch,5,amp_true,full,0.0007,2.3428094573318956e-06,8.675878216562057e-05,0.006808170418202486,0.002608075241947138
Lewes,50,batch,5,amp_true,full,0.001,3.34687065333128e-06,0.00012394111737945796,0.009725957740289266,0.0037258217742101975
Lewes,50,batch,5,amp_true,full,0.003,1.0040611959993839e-05,0.0003718233521383739,0.029177873220867796,0.011177465322630593
Lewes,50,batch,6,tail,shared,0.01,2.4342716205865144e-05,0.0006674087999523351,0.08036259867326562,0.038539587888163016
Lewes,50,batch,6,tail,shared,0.025,6.0856790514662866e-05,0.001668521999880838,0.20090649668316407,0.09634896972040753
Lewes,50,batch,6,tail,shared,0.05,0.00012171358102932573,0.003337043999761676,0.40181299336632814,0.19269793944081506
Lewes,50,batch,6,tail,shared,0.1,0.00024342716205865146,0.006674087999523352,0.8036259867326563,0.3853958788816301
Lewes,50,batch,6,body,shared,1.0,0.0008468141313642263,0.00747774405398221,0.9003940979419027,0.4318030781047802
Lewes,50,batch,6,excess,shared,2.0,0.00017009663861244917,0.0043798532970316046,0.5273775125264567,0.25291506658327734
Lewes,50,batch,6,gate,shared,0.5,0.0003094337589573115,0.006361907976971063,0.7660364346201095,0.36736901226413593
Lewes,50,batch,6,amp_true,shared,0.0001,2.3635856341570618e-07,5.7029283712525155e-06,0.0006866887940256064,0.0003293161690398471
Lewes,50,batch,6,amp_true,shared,0.0003,7.090756902471184e-07,1.7108785113757545e-05,0.002060066382076819,0.000987948507119541
Lewes,50,batch,6,amp_true,shared,0.0007,1.654509943909943e-06,3.9920498598767604e-05,0.004806821558179245,0.0023052131832789293
Lewes,50,batch,6,amp_true,shared,0.001,2.363585634157062e-06,5.702928371252515e-05,0.006866887940256064,0.0032931616903984703
Lewes,50,batch,6,amp_true,shared,0.003,7.090756902471185e-06,0.00017108785113757546,0.020600663820768195,0.009879485071195411
Lewes,50,batch,6,tail,temporal,0.01,2.4342716205865144e-05,5.9221582495490996e-06,0.05720906960905631,0.030138587261062635
Lewes,50,batch,6,tail,temporal,0.025,6.0856790514662866e-05,1.480539562387275e-05,0.14302267402264077,0.0753464681526566
Lewes,50,batch,6,tail,temporal,0.05,0.00012171358102932573,2.96107912477455e-05,0.28604534804528153,0.1506929363053132
Lewes,50,batch,6,tail,temporal,0.1,0.00024342716205865146,5.9221582495491e-05,0.5720906960905631,0.3013858726106264
Lewes,50,batch,6,body,temporal,1.0,0.0008468141313642263,9.085509450000305e-05,0.8776758753422046,0.462372682106041
Lewes,50,batch,6,excess,temporal,2.0,0.00017009663861244917,4.00671415266739e-05,0.38705549430563113,0.20390658106695297
Lewes,50,batch,6,gate,temporal,0.5,0.0003094337589573115,2.8135874933241174e-05,0.2717974021869562,0.14318690688591393
Lewes,50,batch,6,amp_true,temporal,0.0001,2.3635856341570618e-07,4.499489290288753e-08,0.00043465842209287713,0.00022898451019256246
Lewes,50,batch,6,amp_true,temporal,0.0003,7.090756902471184e-07,1.3498467870866258e-07,0.0013039752662786313,0.0006869535305776873
Lewes,50,batch,6,amp_true,temporal,0.0007,1.654509943909943e-06,3.1496425032021273e-07,0.00304260895465014,0.0016028915713479372
Lewes,50,batch,6,amp_true,temporal,0.001,2.363585634157062e-06,4.499489290288753e-07,0.0043465842209287715,0.0022898451019256246
Lewes,50,batch,6,amp_true,temporal,0.003,7.090756902471185e-06,1.3498467870866258e-06,0.013039752662786314,0.006869535305776874
Lewes,50,batch,6,tail,excess,0.01,2.4342716205865144e-05,0.00020014907305093832,0.2139101511793049,0.07731100446592978
Lewes,50,batch,6,tail,excess,0.025,6.0856790514662866e-05,0.0005003726826273458,0.5347753779482622,0.19327751116482447
Lewes,50,batch,6,tail,excess,0.05,0.00012171358102932573,0.0010007453652546917,1.0695507558965245,0.38655502232964895
Lewes,50,batch,6,tail,excess,0.1,0.00024342716205865146,0.0020014907305093833,2.139101511793049,0.7731100446592979
Lewes,50,batch,6,body,excess,1.0,0.0008468141313642263,0.0,0.0,0.0
Lewes,50,batch,6,excess,excess,2.0,0.00017009663861244917,0.0016561601436979676,1.770028016194756,0.6397201961217288
Lewes,50,batch,6,gate,excess,0.5,0.0003094337589573115,0.0,0.0,0.0
Lewes,50,batch,6,amp_true,excess,0.0001,2.3635856341570618e-07,2.0069880823997565e-06,0.0021449768294052192,0.0007752334908989879
Lewes,50,batch,6,amp_true,excess,0.0003,7.090756902471184e-07,6.02096424719927e-06,0.0064349304882156564,0.002325700472696963
Lewes,50,batch,6,amp_true,excess,0.0007,1.654509943909943e-06,1.4048916576798296e-05,0.015014837805836534,0.005426634436292915
Lewes,50,batch,6,amp_true,excess,0.001,2.363585634157062e-06,2.0069880823997565e-05,0.021449768294052193,0.007752334908989879
Lewes,50,batch,6,amp_true,excess,0.003,7.090756902471185e-06,6.02096424719927e-05,0.06434930488215658,0.023257004726969635
Lewes,50,batch,6,tail,full,0.01,2.4342716205865144e-05,0.0006977727660166163,0.07213410540097627,0.03479458975520046
Lewes,50,batch,6,tail,full,0.025,6.0856790514662866e-05,0.0017444319150415406,0.18033526350244067,0.08698647438800115
Lewes,50,batch,6,tail,full,0.05,0.00012171358102932573,0.0034888638300830813,0.36067052700488134,0.1739729487760023
Lewes,50,batch,6,tail,full,0.1,0.00024342716205865146,0.006977727660166163,0.7213410540097627,0.3479458975520046
Lewes,50,batch,6,body,full,1.0,0.0008468141313642263,0.008935719737900577,0.9237536642293588,0.4455815955996971
Lewes,50,batch,6,excess,full,2.0,0.00017009663861244917,0.004682518694580117,0.4840677560190713,0.23349480652429497
Lewes,50,batch,6,gate,full,0.5,0.0003094337589573115,0.006378946647167839,0.6594404829251413,0.31808755295163094
Lewes,50,batch,6,amp_true,full,0.0001,2.3635856341570618e-07,6.0457748197010706e-06,0.0006249979639711249,0.0003014738677817793
Lewes,50,batch,6,amp_true,full,0.0003,7.090756902471184e-07,1.813732445910321e-05,0.0018749938919133745,0.0009044216033453378
Lewes,50,batch,6,amp_true,full,0.0007,1.654509943909943e-06,4.2320423737907496e-05,0.0043749857477978745,0.002110317074472455
Lewes,50,batch,6,amp_true,full,0.001,2.363585634157062e-06,6.045774819701071e-05,0.006249979639711249,0.003014738677817793
Lewes,50,batch,6,amp_true,full,0.003,7.090756902471185e-06,0.0001813732445910321,0.01874993891913375,0.00904421603345338
Lewes,50,batch,7,tail,shared,0.01,3.4450008533895017e-05,0.0006353226277546999,0.06925718318042164,0.028717510560432508
Lewes,50,batch,7,tail,shared,0.025,8.612502133473754e-05,0.0015883065693867498,0.1731429579510541,0.07179377640108127
Lewes,50,batch,7,tail,shared,0.05,0.0001722500426694751,0.0031766131387734996,0.3462859159021082,0.14358755280216254
Lewes,50,batch,7,tail,shared,0.1,0.0003445000853389502,0.006353226277546999,0.6925718318042164,0.2871751056043251
Lewes,50,batch,7,body,shared,1.0,0.0008667483925819397,0.0081317280809168,0.8864481708510455,0.36756598433081117
Lewes,50,batch,7,excess,shared,2.0,0.00020997776300646365,0.00320117849788258,0.34896381135457005,0.14469794290762597
Lewes,50,batch,7,gate,shared,0.5,0.0004539137298706919,0.006691528211397622,0.7294504789347099,0.3024668470496197
Lewes,50,batch,7,amp_true,shared,0.0001,2.786734141409397e-07,4.7680813224186544e-06,0.0005197735247254507,0.00021552423878474985
Lewes,50,batch,7,amp_true,shared,0.0003,8.36020242422819e-07,1.430424396725596e-05,0.0015593205741763518,0.0006465727163542495
Lewes,50,batch,7,amp_true,shared,0.0007,1.950713898986578e-06,3.3376569256930575e-05,0.0036384146730781544,0.0015086696714932488
Lewes,50,batch,7,amp_true,shared,0.001,2.7867341414093973e-06,4.768081322418654e-05,0.005197735247254506,0.0021552423878474984
Lewes,50,batch,7,amp_true,shared,0.003,8.360202424228192e-06,0.00014304243967255963,0.01559320574176352,0.006465727163542496
Lewes,50,batch,7,tail,temporal,0.01,3.4450008533895017e-05,6.300534566939847e-06,0.07048776280465645,0.029384112606954373
Lewes,50,batch,7,tail,temporal,0.025,8.612502133473754e-05,1.5751336417349618e-05,0.17621940701164113,0.07346028151738593
Lewes,50,batch,7,tail,temporal,0.05,0.0001722500426694751,3.1502672834699235e-05,0.35243881402328225,0.14692056303477186
Lewes,50,batch,7,tail,temporal,0.1,0.0003445000853389502,6.300534566939847e-05,0.7048776280465645,0.2938411260695437
Lewes,50,batch,7,body,temporal,1.0,0.0008667483925819397,7.77452127152155e-05,0.8697811360043588,0.3625841681851253
Lewes,50,batch,7,excess,temporal,2.0,0.00020997776300646365,7.654071834065412e-06,0.08563057534202963,0.035696670859332036
Lewes,50,batch,7,gate,temporal,0.5,0.0004539137298706919,5.4656408217079646e-05,0.6114731848905937,0.25490377628741095
Lewes,50,batch,7,amp_true,temporal,0.0001,2.786734141409397e-07,3.576574825937263e-08,0.00040013233052734094,0.00016680247733897102
Lewes,50,batch,7,amp_true,temporal,0.0003,8.36020242422819e-07,1.0729724477811787e-07,0.0012003969915820227,0.000500407432016913
Lewes,50,batch,7,amp_true,temporal,0.0007,1.950713898986578e-06,2.503602378156084e-07,0.0028009263136913867,0.0011676173413727971
Lewes,50,batch,7,amp_true,temporal,0.001,2.7867341414093973e-06,3.576574825937263e-07,0.004001323305273409,0.0016680247733897103
Lewes,50,batch,7,amp_true,temporal,0.003,8.360202424228192e-06,1.0729724477811787e-06,0.012003969915820228,0.005004074320169131
Lewes,50,batch,7,tail,excess,0.01,3.4450008533895017e-05,8.253145221837075e-05,0.20021055622115927,0.10116516823436644
Lewes,50,batch,7,tail,excess,0.025,8.612502133473754e-05,0.00020632863054592687,0.5005263905528982,0.25291292058591613
Lewes,50,batch,7,tail,excess,0.05,0.0001722500426694751,0.00041265726109185373,1.0010527811057963,0.5058258411718323
Lewes,50,batch,7,tail,excess,0.1,0.0003445000853389502,0.0008253145221837075,2.0021055622115926,1.0116516823436645
Lewes,50,batch,7,body,excess,1.0,0.0008667483925819397,0.0,0.0,0.0
Lewes,50,batch,7,excess,excess,2.0,0.00020997776300646365,0.0004499213715446343,1.0914506607056569,0.551503336256796
Lewes,50,batch,7,gate,excess,0.5,0.0004539137298706919,0.0,0.0,0.0
Lewes,50,batch,7,amp_true,excess,0.0001,2.786734141409397e-07,2.2192259667547443e-06,0.005383553218096741,0.002720276479357099
Lewes,50,batch,7,amp_true,excess,0.0003,8.36020242422819e-07,6.6576779002642325e-06,0.016150659654290224,0.008160829438071296
Lewes,50,batch,7,amp_true,excess,0.0007,1.950713898986578e-06,1.553458176728321e-05,0.03768487252667719,0.01904193535549969
Lewes,50,batch,7,amp_true,excess,0.001,2.7867341414093973e-06,2.2192259667547444e-05,0.05383553218096741,0.027202764793570988
Lewes,50,batch,7,amp_true,excess,0.003,8.360202424228192e-06,6.657677900264233e-05,0.16150659654290225,0.08160829438071297
Lewes,50,batch,7,tail,full,0.01,3.4450008533895017e-05,0.0006617772416140759,0.060702592715905286,0.026403487543613293
Lewes,50,batch,7,tail,full,0.025,8.612502133473754e-05,0.0016544431040351898,0.15175648178976323,0.06600871885903324
Lewes,50,batch,7,tail,full,0.05,0.0001722500426694751,0.0033088862080703795,0.30351296357952645,0.13201743771806648
Lewes,50,batch,7,tail,full,0.1,0.0003445000853389502,0.006617772416140759,0.6070259271590529,0.26403487543613297
Lewes,50,batch,7,body,full,1.0,0.0008667483925819397,0.0100108598660248,0.9182623864507041,0.39941176146940793
Lewes,50,batch,7,excess,full,2.0,0.00020997776300646365,0.0032326418013566517,0.2965193214948863,0.12897544999720423
Lewes,50,batch,7,gate,full,0.5,0.0004539137298706919,0.006753804080219357,0.6195036525653995,0.26946224604089425
Lewes,50,batch,7,amp_true,full,0.0001,2.786734141409397e-07,5.259236008082938e-06,0.00048241196783502645,0.00020983219684263436
Lewes,50,batch,7,amp_true,full,0.0003,8.36020242422819e-07,1.577770802424881e-05,0.0014472359035050792,0.000629496590527903
Lewes,50,batch,7,amp_true,full,0.0007,1.950713898986578e-06,3.681465205658056e-05,0.003376883774845185,0.0014688253778984404
Lewes,50,batch,7,amp_true,full,0.001,2.7867341414093973e-06,5.259236008082938e-05,0.004824119678350265,0.0020983219684263437
Lewes,50,batch,7,amp_true,full,0.003,8.360202424228192e-06,0.00015777708024248814,0.014472359035050794,0.00629496590527903
Lewes,50,accum4,1,tail,shared,0.01,2.3080735263647512e-05,0.0005441133662522394,0.0643378147519256,0.02697817030656337
Lewes,50,accum4,1,tail,shared,0.025,5.770183815911878e-05,0.0013602834156305986,0.160844536879814,0.06744542576640843
Lewes,50,accum4,1,tail,shared,0.05,0.00011540367631823756,0.0027205668312611972,0.321689073759628,0.13489085153281685
Lewes,50,accum4,1,tail,shared,0.1,0.00023080735263647512,0.0054411336625223945,0.643378147519256,0.2697817030656337
Lewes,50,accum4,1,body,shared,1.0,0.0008293980499729514,0.007349930211992231,0.8690807426324481,0.36442344794110404
Lewes,50,accum4,1,excess,shared,2.0,0.000157386506543844,0.002314747891581397,0.2737036622933013,0.1147695805856973
Lewes,50,accum4,1,gate,shared,0.5,0.0003097665357927326,0.004057494393308051,0.4797719350871685,0.20117824988303182
Lewes,50,accum4,1,amp_true,shared,0.0001,2.327079375390895e-07,5.430841700845649e-06,0.0006421611909714814,0.00026927140813056105
Lewes,50,accum4,1,amp_true,shared,0.0003,6.981238126172684e-07,1.6292525102536942e-05,0.0019264835729144439,0.000807814224391683
Lewes,50,accum4,1,amp_true,shared,0.0007,1.6289555627736263e-06,3.801589190591954e-05,0.004495128336800369,0.0018848998569139272
Lewes,50,accum4,1,amp_true,shared,0.001,2.3270793753908947e-06,5.430841700845648e-05,0.006421611909714814,0.0026927140813056104
Lewes,50,accum4,1,amp_true,shared,0.003,6.981238126172684e-06,0.00016292525102536945,0.01926483572914444,0.008078142243916831
